INFO:root:Insertion for Person965, property 42: 0.003429 seconds
INFO:root:Insertion for Person966, property 24: 0.004031 seconds
INFO:root:Insertion for Person967, property 19: 0.004079 seconds
INFO:root:Insertion for Person968, property 14: 0.003238 seconds
INFO:root:Insertion for Person969, property 27: 0.003721 seconds
INFO:root:Insertion for Person970, property 14: 0.003016 seconds
INFO:root:Insertion for Person971, property 97: 0.003567 seconds
INFO:root:Insertion for Person972, property 25: 0.003793 seconds
INFO:root:Insertion for Person973, property 27: 0.003467 seconds
INFO:root:Insertion for Person974, property 97: 0.004283 seconds
INFO:root:Insertion for Person975, property 99: 0.002157 seconds
INFO:root:Insertion for Person976, property 5: 0.003313 seconds
INFO:root:Insertion for Person977, property 4: 0.003391 seconds
INFO:root:Insertion for Person978, property 62: 0.003011 seconds
INFO:root:Insertion for Person979, property 35: 0.003313 seconds
INFO:root:Insertion for Person980, property 74: 0.004055 seconds
INFO:root:Insertion for Person981, property 16: 0.003237 seconds
INFO:root:Insertion for Person982, property 83: 0.003287 seconds
INFO:root:Insertion for Person983, property 36: 0.004188 seconds
INFO:root:Insertion for Person984, property 49: 0.003875 seconds
INFO:root:Insertion for Person985, property 34: 0.003007 seconds
INFO:root:Insertion for Person986, property 46: 0.003219 seconds
INFO:root:Insertion for Person987, property 38: 0.003444 seconds
INFO:root:Insertion for Person988, property 74: 0.003311 seconds
INFO:root:Insertion for Person989, property 92: 0.004268 seconds
INFO:root:Insertion for Person990, property 36: 0.002365 seconds
INFO:root:Insertion for Person991, property 4: 0.004122 seconds
INFO:root:Insertion for Person992, property 93: 0.003002 seconds
INFO:root:Insertion for Person993, property 80: 0.003904 seconds
INFO:root:Insertion for Person994, property 27: 0.003921 seconds
INFO:root:Insertion for Person995, property 38: 0.003050 seconds
INFO:root:Insertion for Person996, property 44: 0.003017 seconds
INFO:root:Insertion for Person997, property 84: 0.003014 seconds
INFO:root:Insertion for Person998, property 99: 0.003501 seconds
INFO:root:Insertion for Person999, property 80: 0.003009 seconds
INFO:root:Insertion for Person1000, property 42: 0.003118 seconds
INFO:root:Retrieval for property 66: 0.033072 seconds, Found: ['Person199', 'Person287', 'Person838', 'Person844', 'Person936']
INFO:root:Retrieval for property 16: 0.006004 seconds, Found: ['Person78', 'Person116', 'Person447', 'Person480', 'Person497', 'Person685', 'Person704', 'Person841', 'Person981']
INFO:root:Retrieval for property 98: 0.005516 seconds, Found: ['Person43', 'Person297', 'Person486', 'Person489', 'Person546', 'Person818']
2023-04-06 18:14:18,613 - INFO - Insert time for 10 records: 0.1264948844909668 seconds
2023-04-06 18:14:18,792 - INFO - Retrieve time for 10 records: 0.17878103256225586 seconds
